key	arm	description	checks	words	model	prompt_version
go:GO:0048511	A plain	Biological timekeeping lets cells and tissues anticipate the day rather than merely react to it, and this rhythmic process collection covers the generation and maintenance of such physiological rhythms — circadian cycles above all, plus ultradian and seasonal timing in the reproductive and somatic endocrine axes. Its core is a transcriptional feedback loop in which CLOCK and BMAL1 drive PER and CRY genes whose products feed back to shut down their own activators, with casein kinases, the FBXL3 substrate adaptor of a cullin-RING ligase, and deubiquitinases setting the roughly 24-hour period through timed protein degradation. Nuclear receptors such as REV-ERB and ROR family members, chromatin modifiers and SIRT1-linked metabolic sensors couple the clock to lipid and energy metabolism, while melatonin and non-visual opsin photoreceptors entrain it to light. Loss of this timing disrupts sleep, hormone release, and metabolic homeostasis.	-	139	claude-opus-5	v4
go:GO:0050918	A plain	Positive chemotaxis is the steering of a motile cell up a chemical gradient, and it underlies wound healing, angiogenesis, immune surveillance and axon guidance. Without accurate attraction, leukocytes fail to reach infected or injured tissue, new vessels do not sprout toward hypoxic regions, and growing axons miss their targets; the same cues are co-opted by tumour cells to invade and by leukocytes to sustain chronic inflammation. The attractants here span several families: chemokines such as CCL2, CCL5, CXCL12, CXCL8 and CX3CL1 acting on G protein-coupled receptors; VEGF family ligands with KDR and the co-receptor NRP1 drawing endothelial tip cells; HGF through MET and neurotrophic factors such as GDNF, ARTN and NTF3 guiding epithelial and neuronal migration; plus defensins, alarmins including HMGB1 and MIF, and formyl peptide sensing via FPR2. Downstream, cytoskeletal and polarity regulators including CORO1A and SCRIB convert the gradient into directed protrusion.	-	144	claude-opus-5	v4
go:GO:0050974	A plain	Touch, hearing, balance and mechanical pain all begin with a cell converting force into an electrical signal, and this is the transduction step of that sensory perception. Hair cells of the inner ear and mechanoreceptive and nociceptive neurons of the dorsal root ganglia depend on it; when it fails the result is deafness, vestibular dysfunction, loss of discriminative touch, or altered pain thresholds. Force-gated channels sit at the centre: PIEZO2 in light-touch and proprioceptive endings, TMC1 and TMC2 with the accessory subunits LHFPL5 and the tip-link and stereocilia proteins whorlin, stereocilin, PTPRQ and the very large adhesion GPCR ADGRV1 in cochlear hair bundles, alongside acid-sensing channels and TRPA1 in irritant and mechanical nociception. Voltage-gated sodium channels including SCN9A and SCN11A and potassium channels such as KCNQ1 and KCNK2 then shape the resulting receptor potential into propagated firing, with neurotrophin and transcriptional regulators supporting the sensory cells themselves.	-	147	claude-opus-5	v4
go:GO:0051306	A plain	Equal division of the genome requires that paired sister chromatids, held together from S phase onward, be released simultaneously and only after every chromosome is correctly attached to the spindle. Mitotic sister chromatid separation is that irreversible step, and errors in it produce aneuploid daughter cells, the chromosomal instability characteristic of tumours. Cohesin subunits such as RAD21 hold the pairs until separase (ESPL1) cleaves them, an event licensed by the anaphase-promoting complex and its activator CDC20 once securin/FBXO5 and cyclin B are destroyed. Until then, unattached kinetochores signal through the spindle assembly checkpoint / MAD1, MAD2, BUB1, BUB3, BUBR1 and the RZZ and dynein-dependent machinery / to sequester CDC20 and delay cleavage. The chromosomal passenger complex of Aurora B, INCENP and survivin, with Haspin and PLK1, corrects faulty attachments so that separation occurs only when biorientation is achieved.	-	138	claude-opus-5	v4
go:GO:0051589	A plain	Synaptic signalling is tuned as much by restraint as by release, and this grouping covers the processes that dampen neurotransmitter movement — both vesicular release at the terminal and carrier-mediated uptake or efflux. Such brakes set how much transmitter reaches receptors per stimulus and protect against excitotoxicity and runaway excitation; their loss is linked to movement disorders and neurodegeneration. Several members act directly at the release machinery: synaptotagmin-1 is the calcium sensor that triggers fusion, while synaptotagmin-11 and alpha-synuclein constrain exocytosis, and parkin, an E3 ubiquitin ligase mutated in recessive parkinsonism, regulates their abundance. Others impose modulatory control — nitric oxide produced by neuronal NOS acts as a diffusible retrograde signal, acid-sensing channels couple extracellular pH to terminal excitability, and PNKD variants cause paroxysmal dyskinesia. Together they place presynaptic gain control within broader regulation of neuronal communication and dopaminergic vulnerability.	-	140	claude-opus-5	v4
go:GO:0055078	A plain	Sodium is the dominant extracellular cation, and keeping its concentration within narrow limits sets cell volume, membrane excitability, extracellular fluid volume and blood pressure. Maintaining that steady state depends on transporters and on the hormones that tune them. The Na+/K+-ATPase catalytic and beta subunits, together with their FXYD regulators, establish the transmembrane gradient that all secondary sodium-coupled transport exploits; NHE-family exchangers couple sodium entry to proton extrusion and thus to intracellular pH, while NKCC and NCC cotransporters and the epithelial sodium channel subunits reabsorb filtered sodium along the nephron. Superimposed on this are the renin-angiotensin and aldosterone-synthesizing arms, natriuretic peptide signalling through its guanylate cyclase receptor, and endothelin, which respectively promote or oppose sodium retention. Disruption produces salt-sensitive hypertension, renal salt-wasting or pseudohypoaldosteronism, and, through the neuronal ATPase subunits, familial migraine and dystonia-parkinsonism.	-	133	claude-opus-5	v4
go:GO:0060390	A plain	SMAD proteins are the intracellular messengers of the TGF-beta, activin and BMP families, and this pathway covers everything that raises or lowers the strength and duration of that message. The set of controls matters because dose matters: the same ligands specify left-right asymmetry and mesoderm, drive bone and cartilage formation, restrain epithelial proliferation, and set vascular tone, so mistuning them produces skeletal dysplasias, hereditary haemorrhagic telangiectasia, fibrosis and tumour progression. Regulation acts at every level — secreted antagonists such as noggin, gremlin and twisted gastrulation sequester BMPs; co-receptors including endoglin and betaglycan alter ligand access to type I and type II serine/threonine kinase receptors; inhibitory SMAD6 and SMAD7 and repressors such as SKI and TOB1 damp receptor-activated SMAD complexes; and numerous microRNAs tune transcript levels of ligands, receptors and SMADs themselves. Iron sensing and unfolded-protein-response components also feed in.	-	139	claude-opus-5	v4
go:GO:0060444	A plain	The mammary ductal tree is built by branching morphogenesis, in which epithelial ducts elongate from the nipple through the fat pad and bifurcate to fill it, creating the architecture that later supports alveolar differentiation and milk delivery. Without it the gland remains rudimentary and cannot lactate; the same growth and branching controls, when deregulated, underlie much of breast cancer biology. Steroid hormone receptors for estrogen, progesterone, androgen and vitamin D read systemic endocrine cues and act largely through paracrine relays, with amphiregulin acting as the estrogen-induced signal from luminal cells to surrounding stroma. Macrophage and eosinophil recruitment via CSF1 and CCL11 supplies stromal support at the invading end buds, while WNT4 and WNT5A, TGFB1, receptor tyrosine kinases such as EPHA2 and DDR1, SRC kinase, and transcriptional regulators including TBX3, ETV5 and TFAP2C set where a duct branches and where branching is suppressed.	-	142	claude-opus-5	v4
go:GO:0060765	A plain	Androgen receptor signaling drives male sexual differentiation, spermatogenesis, muscle and bone anabolism, and the growth of prostate epithelium; tuning its output is what these genes do, and their failure underlies androgen insensitivity at one extreme and castration-resistant prostate cancer at the other. Most act as coregulators recruited to the receptor at hormone-responsive promoters: acetyltransferase and deacetylase activities such as EP300, HDAC1 and SIRT1, the demethylases KDM1A and KDM4C, corepressor scaffolds NCOR1 and NCOR2, and the chromatin remodeller SMARCA4 set whether a target gene is switched on or held silent. Others modulate receptor abundance, stability or localisation through ubiquitin ligases and SUMO pathways, or through kinase input. Growth factor and Wnt-related components add crosstalk, so hormone sensitivity is set jointly by endocrine and local signals rather than by ligand concentration alone.	-	130	claude-opus-5	v4
go:GO:0061387	A plain	Although framed as control over the extent of cell growth, the genes here describe how neurons set and limit the size of their outgrowths — axon and dendrite extension, growth cone advance, and the decision to stop. This determines wiring during development and constrains regrowth after injury, where inhibitory cues make the difference between a repaired and a permanently severed tract. Guidance ligands and their receptors — semaphorins with plexins and neuropilin, netrin with DCC, slits, ephrins with EPH receptors — converge on Rho-family GTPase signalling through PAK1 and LIMK1 to remodel actin, while MAP1B, MAPT, CLASP2 and tubulin-modifying activity govern microtubule invasion of the growth cone. Trophic input from NGF, BDNF and their receptors, plus WNT and GSK3B, biases growth toward extension, whereas myelin-associated MAG and RTN4 acting through RTN4R impose the collapse and stalling that caps outgrowth.	-	139	claude-opus-5	v4
go:GO:0061842	A plain	Where a cell puts its microtubule organizing center determines the axis along which it divides, migrates, or builds a cilium, and this pathway covers the positioning and anchoring of that center. Positioning the centrosome or nucleus-associated MTOC underlies spindle orientation in dividing epithelium and neural progenitors, centrosome migration to the apical surface during ciliogenesis, and nuclear movement in migrating and differentiating cells. Dynein and kinesin motors with their adaptors and regulators — including LIS1, NDE1 and NDEL1, BICD2 and KIF5B — pull on astral microtubules, while LINC complex components SUN1, SUN2 and the nesprins SYNE1/SYNE2 couple the cytoskeleton across the nuclear envelope. Scaffolds and cortical cues such as AKAP9, ninein, GPSM2, DLG1 and ezrin fix the attachment site. Loss of these functions produces microcephaly, lissencephaly and other neurodevelopmental and ciliopathy phenotypes.	-	131	claude-opus-5	v4
go:GO:0070291	A plain	N-acylethanolamines are lipid signalling molecules — among them anandamide, the endocannabinoid, and the anti-inflammatory mediators palmitoylethanolamide and oleoylethanolamide — and this pathway covers how they are made and destroyed. Their turnover sets the tone of cannabinoid receptor and PPAR-alpha signalling, and thereby influences pain thresholds, appetite and feeding behaviour, neuronal excitability and the resolution of inflammation. Synthesis begins with membrane N-acylphosphatidylethanolamines, which a dedicated phospholipase D releases directly as N-acylethanolamines; a parallel route proceeds through glycerophospho-N-acylethanolamine intermediates hydrolysed by glycerophosphodiesterases such as GDE1, GDPD1 and GDPD3. Degradation limits signalling duration, with the lysosomal amidase NAAA preferentially hydrolysing palmitoylethanolamide in macrophages and other immune cells. Because these lipids are produced on demand rather than stored, the balance between the synthetic and hydrolytic arms determines local signal strength, and NAAA blockade is pursued as a non-opioid analgesic strategy.	-	136	claude-opus-5	v4
go:GO:0070562	A plain	Vitamin D acts as a hormone, and its effects on calcium and phosphate handling, bone mineralisation, epithelial differentiation and immune tone all depend on how strongly its nuclear receptor drives transcription. Regulation of vitamin D receptor signalling sets that gain. Ligand supply is one control point: the renal 1alpha-hydroxylase CYP27B1 converts 25-hydroxyvitamin D to the active 1,25-dihydroxy form that binds the receptor. Downstream, VDR partners with retinoid X receptors and recruits coactivators such as MED1, SNW1 and TRIM24 to target promoters, while corepressor-associated factors including KANK2, MN1 and the transcription factor SNAI2 restrain or redirect the response. Tuning this axis determines intestinal calcium absorption and parathyroid feedback; loss of ligand production or receptor responsiveness produces rickets and osteomalacia, and altered coregulator balance shifts vitamin D-dependent growth control in epithelia.	-	129	claude-opus-5	v4
go:GO:0071585	A plain	Cadmium enters cells opportunistically through transporters built for essential metals such as zinc, manganese and iron, and once inside it displaces those metals from enzymes and drives oxidative injury to kidney, lung and bone. Detoxification of cadmium ion is the set of buffering and transport steps that keep free intracellular cadmium low, either by chelating it or by moving it out of the cytosol into vesicular compartments or across the plasma membrane. A metallothionein provides thiol-rich, high-affinity binding that sequesters the metal, while zinc and divalent-metal carriers of the SLC30, SLC39 and SLC11 families and the ABC transporter ABCB6 determine how much cadmium is taken up or effluxed. The same proteins therefore couple heavy-metal handling to normal zinc and manganese homeostasis, and variation in them shapes individual susceptibility to dietary and tobacco cadmium exposure.	-	134	claude-opus-5	v4
go:GO:0072179	A plain	The nephric duct is the tube that drains the primitive kidney, and its initial formation sets up the plumbing from which the ureter, collecting system and, in males, parts of the reproductive tract derive. Epithelialisation of the intermediate mesoderm into a patent duct that extends caudally to insert into the cloaca depends on a small transcriptional and signalling module: PAX2 and GATA3 specify and maintain the nephric duct epithelium and guide its caudal extension, HNF1B shapes tubular epithelial identity, and BMP4 and WNT9B provide the surrounding instructive signals, with WNT9B later inducing metanephric mesenchyme. Failure or misrouting at this stage produces congenital anomalies of the kidney and urinary tract, including renal agenesis, duplex or ectopic ureters and vesicoureteral reflux, and mutations in these regulators cause inherited renal-coloboma and renal cyst syndromes.	-	131	claude-opus-5	v4
go:GO:0075525	A plain	Some viruses pack two genes into one messenger RNA and get both translated by letting the ribosome restart rather than reload. In this termination-reinitiation strategy, ribosomes finish the upstream open reading frame, but instead of dissociating completely a fraction of 40S subunits stay tethered to the message and resume initiation at the downstream start codon, so a single dicistronic transcript yields two proteins in fixed proportion. The tethering depends on subunits of the eIF3 complex, the large multisubunit initiation factor that normally binds the 40S subunit and coordinates mRNA and initiator tRNA recruitment; a short upstream RNA element near the stop codon holds eIF3-bound ribosomes in place. This gives viruses such as caliciviruses and influenza B a way to control the stoichiometry of structural and accessory proteins without additional promoters or subgenomic RNAs, exploiting host initiation machinery for gene expression the cell would not otherwise permit.	-	146	claude-opus-5	v4
go:GO:0090322	A plain	Superoxide is both a weapon and a hazard, and this regulatory programme sets how much of it a cell makes and how fast it is disposed of. Tight control matters in two settings above all: the phagocyte respiratory burst that kills ingested microbes, and vascular and neuronal tissue, where excess superoxide oxidises lipids and proteins and drives inflammation, hypertension and neurodegeneration. Control is exerted at several levels — assembly and activation of the NADPH oxidase, with CYBA as a core membrane subunit and receptors such as CD36, CLEC7A, FPR2 and integrin CD11b/CD18 feeding through SYK, TYROBP and protein kinase C isoforms to trigger the burst; cofactor supply, where GCH1 governs tetrahydrobiopterin and thereby whether nitric oxide synthase produces NO or superoxide; and removal and antioxidant defence via SOD1 and NRF2-driven gene expression. Angiotensinogen, TGF-β1 and amyloid precursor protein link the pathway to hormonal and degenerative contexts.	-	146	claude-opus-5	v4
go:GO:0097150	A plain	The nervous system is built and later replenished from a reserve of undifferentiated progenitors, and neuronal stem cell population maintenance is the set of processes that keeps that reserve intact rather than letting it differentiate away. Its balance sets brain size and the supply of neurons for hippocampal and olfactory neurogenesis; premature exhaustion depletes the niche, while excess self-renewal favours tumour growth. Notch signalling through NOTCH1 with the DLL1 and JAG1 ligands sustains the undifferentiated state via the HES1 and HES5 repressors, SOX2 and REST hold neural genes in a progenitor-appropriate configuration, and FOXO3 limits oxidative stress in quiescent cells. Adherens junctions built on CDH2 anchor progenitors in the ventricular zone, and centrosomal and spindle proteins such as ASPM, MCPH1 and PCM1 orient divisions, with their loss producing microcephaly from a prematurely spent progenitor pool.	-	135	claude-opus-5	v4
go:GO:0097186	A plain	Amelogenesis is how ameloblasts build tooth enamel, the hardest tissue in the body, in two phases: a secretory stage in which a protein-rich matrix is laid down and crystallites elongate, and a maturation stage in which that matrix is degraded and replaced by dense mineral. Amelogenin and enamelin form the scaffold, the proteases MMP20 and KLK4 remove it on schedule, and FAM20A and FAM20C control secretory-pathway phosphorylation of matrix proteins. Mineralization demands sustained ion movement and pH buffering across the ameloblast, supplied by calcium transport, bicarbonate and chloride handling, store-operated calcium entry through STIM1, and proton pumping. Mutations across these steps cause amelophobic enamel defects — amelogenesis imperfecta with hypoplastic or hypomineralized enamel, sometimes alongside kidney, skeletal or neurological features — making this a paradigm for matrix-mediated biomineralization and for the transcriptional control of an epithelial secretory lineage.	-	138	claude-opus-5	v4
go:GO:0097696	A plain	Many cytokines, hormones and growth factors act on cells by routing their signal through STAT transcription factors, and this cell surface receptor signalling via STAT is the route by which immune polarisation, haematopoiesis, growth and metabolic status are translated into changed gene expression. Ligands and their receptors here span the interleukins, interferons, growth hormone, prolactin, erythropoietin, thrombopoietin and leptin; receptor engagement activates associated Janus kinases (JAK1, JAK2, JAK3, TYK2), which phosphorylate STAT1 through STAT6, driving dimerisation, nuclear import and target promoter binding with coactivators such as EP300. Feedback and restraint are built in: SOCS and CISH proteins, PIAS1, and phosphatases including PTPN2 and PTPRC terminate the response, and several microRNAs tune it. Loss of individual components produces immunodeficiency, growth hormone insensitivity or defective antiviral defence, while constitutive STAT activity, particularly STAT3 and STAT5, supports leukaemias and solid tumour inflammation.	-	139	claude-opus-5	v4
go:GO:0097707	A plain	Ferroptosis is an iron-dependent form of regulated cell death driven by runaway peroxidation of polyunsaturated membrane lipids rather than by caspases. It shapes tumour suppression, ischaemia-reperfusion injury, neurodegeneration and the vulnerability of therapy-resistant cancer cells, which is why drugs that trigger it are of interest. The balance is set by supply and defence: the cystine/glutamate antiporter light chain SLC7A11 feeds cysteine into glutathione synthesis so that GPX4 can reduce lipid hydroperoxides, while AIFM2/FSP1 provides a parallel, glutathione-independent radical-trapping route. On the other side, ACSL4 loads polyunsaturated fatty acids into phospholipids and makes membranes oxidizable, and labile iron released via heme oxygenase or held by ferritin determines how much radical chemistry follows. NFE2L2 and its targets, together with autophagic turnover of ferritin, tune sensitivity, and NINJ1-dependent membrane rupture links the death to release of intracellular contents and inflammation.	-	137	claude-opus-5	v4
go:GO:0098869	A plain	Aerobic metabolism constantly leaks superoxide and hydrogen peroxide, and cellular oxidant detoxification is the set of reactions that removes them before they oxidise lipids, proteins and DNA. It sets the redox tone in which signalling, proliferation and inflammation occur; its failure produces oxidative damage linked to neurodegeneration, ischaemic injury, ageing and tumour promotion. Superoxide dismutases convert superoxide to peroxide in cytosol, mitochondria and extracellular space, and catalase, glutathione peroxidases and peroxiredoxins then reduce peroxides, with thioredoxin, thioredoxin reductases, glutathione reductase and sulfiredoxin regenerating the oxidised catalysts. Glutathione transferases conjugate reactive electrophiles, several selenoproteins support thiol chemistry, and NFE2L2 drives transcription of many of these defences. Haem and metal-binding proteins sequester the iron and copper that would otherwise catalyse radical formation, while peroxidases such as MPO and TPO use peroxide productively in host defence and hormone synthesis.	-	136	claude-opus-5	v4
go:GO:0098974	A plain	Dendritic spines are built on actin, and remodelling that actin at the postsynaptic side is how synapses change shape and strength. Organization of the postsynaptic actin cytoskeleton underlies spine formation, enlargement and retraction, and therefore the structural component of long-term potentiation and depression; when it is dysregulated, spine density and cognitive function suffer, as seen in intellectual disability and neurodegenerative conditions. Actin monomers themselves are supplied by the cytoplasmic beta and gamma isoforms, while a Rho-family GTPase and a WASP-family nucleation-promoting factor drive branched filament assembly, and a non-muscle myosin II heavy chain provides contractile force. Adaptors and membrane-linking proteins including drebrin-like protein, ezrin, FARP1 and the endophilin SH3GL2 couple filaments to the postsynaptic membrane, receptor scaffolds and endocytic machinery, tying cytoskeletal geometry to receptor trafficking and synapse maturation.	-	129	claude-opus-5	v4
go:GO:1900246	A plain	Cytosolic RIG-I detects viral RNA and triggers interferon production; the genes here amplify that detection, raising the sensitivity and output of RIG-I signaling so that an antiviral state is established quickly after infection. This positive regulation matters because RIG-I sensing sets the threshold between rapid viral clearance and unchecked replication, and it must be tuned upward transiently without provoking interferon-driven autoinflammation. Several members act as cofactors that help load or stabilise RNA ligands on the sensor, including the helicases DDX60 and DHX58 and the zinc-finger protein ZCCHC3, while OASL mimics ubiquitin to enhance signalling and ZC3HAV1 engages viral RNA and downstream adaptors. Ubiquitin-pathway components such as USP15 and TRIM15 modulate the ubiquitination steps that license sensor oligomerisation and MAVS-dependent signalling, and RNA-binding regulators contribute post-transcriptional control. The output feeds into type I interferon induction and innate immune defence.	-	138	claude-opus-5	v4
go:GO:1902292	A plain	Before a dividing cell can copy its genome, each origin must be licensed once and only once, and this initiation step of cell cycle DNA replication is where that decision is made and executed. Getting it wrong produces under-replicated or re-replicated DNA, chromosome breakage and the genome instability that accompanies tumour formation. CDT1 loads the MCM2-7 hexameric helicase onto origin DNA during G1, and geminin binds and sequesters CDT1 after replication begins so that loaded origins cannot be relicensed within the same cycle. Once fired, the MCM ring unwinds duplex DNA ahead of the fork, and the polymerase alpha-primase catalytic subunit POLA1 lays down the RNA-DNA primers from which processive synthesis proceeds. The pathway therefore couples origin licensing to cell cycle position and is a target of checkpoint control and of replication-stress responses.	-	133	claude-opus-5	v4
go:GO:1903027	A plain	Opsonization is the coating of microbes and dying cells with complement proteins and other tags so that phagocytes can recognize and engulf them; controlling how much of this coating occurs sets the balance between clearing pathogens and damaging host tissue. The genes here build the classical and lectin routes to C3 deposition: C2, C4A/C4B and C3 itself, factor B and properdin for the alternative amplification loop, and the recognition molecules mannose-binding lectin, ficolins and collectins with their associated proteases MASP1 and MASP2. Regulation runs in both directions — properdin stabilizes the C3 convertase to boost surface tagging, while the C4b-binding protein chains restrain classical pathway convertase activity and limit deposition on host surfaces. Secreted phospholipase PLA2G5 contributes by modifying bacterial membranes. Loss of these components predisposes to pyogenic and meningococcal infection and to impaired clearance of immune complexes and apoptotic debris.	-	141	claude-opus-5	v4
go:GO:1903241	A plain	Removing introns from pre-mRNA begins with committing the spliceosome to a particular branch point, and U2-type prespliceosome assembly is that commitment step. Here the U2 small nuclear ribonucleoprotein is loaded onto the intron branch site adjacent to the already-bound 5' splice site, forming the ATP-dependent A complex that defines which intron will be excised and therefore which protein isoform a gene produces. The Sm core proteins provide the shared snRNP scaffold, SNRPA1 and SNRPB2 give U2 its identity, and the multisubunit SF3A and SF3B complexes clamp the RNA duplex, with SF3B1 and PHF5A forming the pocket that recognises the branch adenosine. DEAD-box helicases such as DDX46 and DDX42 supply the remodelling needed for stable engagement. Mutations in SF3B1 and PHF5A are recurrent drivers in myelodysplastic syndromes and other cancers, where mis-set branch points generate aberrant transcripts.	-	136	claude-opus-5	v4
go:GO:1903698	A plain	Absorptive epithelial cells of the gut and kidney tubule display a dense apical brush border, and this pathway drives the positive regulation of microvillus assembly that builds it, expanding the surface available for nutrient uptake and transport. The small GTPase RAP2A, loaded by its exchange factors RAPGEF2 and RAPGEF6, relays apical cues to Ste20-family kinases: STK26 (MST4) phosphorylates ezrin to link the plasma membrane to the underlying actin bundle, while the related kinase TNIK contributes to cytoskeletal remodelling beneath the apical surface. The net effect is polarized actin core formation and elongation of microvilli at the right membrane domain. Loss of signalling through this axis flattens the brush border and impairs the absorptive capacity of the epithelium, connecting Rap GTPase signalling to apical polarity, actin organization and epithelial differentiation.	-	129	claude-opus-5	v4
go:GO:1904823	A plain	Purine bases such as adenine, hypoxanthine and guanine are largely insoluble in lipid and must be carried across membranes by dedicated transporters before cells can reuse them through salvage pathways rather than paying the cost of de novo synthesis. This transport activity supplies substrate for nucleotide pools in tissues with limited synthetic capacity, and it governs how effectively nucleoside and nucleobase analogue drugs enter cells. Two families dominate: sodium-coupled concentrative carriers that accumulate substrate against a gradient, and equilibrative carriers that move it down one bidirectionally, with an equilibrative family member also setting extracellular adenosine levels and the tone of adenosine receptor signalling. An additional facilitative carrier acts as the main nucleobase-preferring route, and a glycerol-permeable aquaporin channel contributes further purine permeability. Loss of function in this group causes lysosomal and immune disorders and alters chemotherapy and antiviral drug uptake.	-	140	claude-opus-5	v4
go:GO:2000403	A plain	Lymphocytes only work if they reach the right tissue, and this pathway covers the signals that increase their movement out of blood and through lymphoid organs and inflamed sites. It underlies immune surveillance, germinal centre organisation and the recruitment of T and B cells to infection or tumour, and its dysregulation drives chronic inflammatory and autoimmune infiltration. Chemokines and their receptors set the direction: CXCL12, CXCL13 and CCL21 guide homing to lymphoid niches, while CCL3, CCL5, CXCL10 and CCR2 dominate inflammatory recruitment. Adhesion and endothelial junction molecules including ITGA4, MADCAM1 and JAM2 mediate arrest and diapedesis, particularly gut homing. Inside the cell, RHOA, DOCK8, PTK2B, NEDD9 and the WNK1–OXSR1/STK39 kinase module control cytoskeletal polarity, volume regulation and motility, and ADAM proteases shed surface receptors to tune the response.	-	128	claude-opus-5	v4
go:GO:2000625	A plain	MicroRNAs are not permanent once made; their lifetime is actively set, and this pathway covers the controls on miRNA degradation. Because a miRNA's repressive output scales with its abundance, tuning turnover shifts whole programmes of target gene expression during development, differentiation and inflammatory responses. Several routes appear here: ZSWIM8 acts as the substrate receptor of a ubiquitin ligase that destroys Argonaute proteins engaged by particular targets, triggering decay of the bound miRNA; TENT2 adds untemplated nucleotides to small RNA 3' ends, altering stability; PNPT1 is a phosphorolytic exoribonuclease; and ZC3H12A degrades inflammatory transcripts and interacts with miRNA processing. RNA-binding proteins such as LIN28B and QKI, and long noncoding RNAs including NEAT1 and HOTTIP, modulate the availability and fate of specific small RNAs. Dysregulated miRNA clearance contributes to failures of developmental timing and to tumour progression.	-	135	claude-opus-5	v4
go:GO:2000772	A plain	Cellular senescence is a permanent exit from the cell cycle imposed on damaged, stressed or oncogene-expressing cells, and the regulation of that decision determines whether a cell is arrested, killed, or allowed to keep dividing. Too little restraint contributes to tumour suppression failure; too much drives tissue ageing and the inflammatory secretory state of accumulated senescent cells. Control is exerted at several levels: telomere maintenance by telomerase and telomere-binding proteins sets replicative limits, the p53 axis and PTEN-PI3K signalling relay damage and growth cues, CDK6 and RBL1 act on the arrest machinery itself, and SIRT1, SIRT6 and the histone methyltransferase SUV39H1 impose chromatin changes that lock in the state. Cytosolic DNA sensing through CGAS links genome damage to inflammatory output, while numerous microRNAs tune the threshold. Prelamin A processing by ZMPSTE24 ties this to premature ageing syndromes.	-	137	claude-opus-5	v4
hallmark:HALLMARK_INTERFERON_GAMMA_RESPONSE	A plain	Interferon gamma, released mainly by T cells and NK cells, converts responding cells into an antimicrobial and antigen-presenting state, and the genes it induces define that state. The response underlies clearance of intracellular bacteria, protozoa and viruses, drives tumour immune recognition, and when chronic contributes to autoimmunity, macrophage activation syndromes and immune checkpoint-mediated escape. Receptor engagement signals through JAK2 and STAT1 with IRF1 and IRF9 amplifying transcription, raising class I and class II MHC together with the peptide-loading machinery TAP1, TAPBP and the immunoproteasome subunits PSMB8 and PSMB9, and CIITA and NLRC5 as the transactivators that coordinate them. Downstream products include chemokines CXCL9, CXCL10 and CXCL11 that recruit lymphocytes, adhesion molecules, complement components, guanylate-binding proteins, IDO1-mediated tryptophan depletion, nucleic acid sensors, apoptotic effectors, and PD-L1 plus SOCS1 as brakes limiting the response.	-	132	claude-opus-5	v4
reactome:R-HSA-1169410	A plain	Interferons do more than announce infection: through JAK cSTAT signalling they switch on hundreds of interferon-stimulated genes whose products attack viruses directly, and this is the effector arm of that response. Cells lacking it fail to restrict viral replication despite intact sensing, while excessive or unchecked activity drives interferonopathy and autoinflammation. Several distinct mechanisms are represented. Double-stranded RNA activates PKR, which phosphorylates the translation initiation factor eIF2α and shuts down protein synthesis, and the oligoadenylate synthetases, which generate second messengers that unleash RNase L to degrade RNA; the IFIT proteins sequester viral transcripts from the initiation machinery, MX1 and MX2 trap incoming nucleocapsids, and guanylate-binding proteins target intracellular pathogens. ISG15 is conjugated to substrates by a dedicated E1 cE2 cE3 cascade and removed by USP18, which also restrains further interferon signalling. Nuclear pore and cytoskeletal components reflect the trafficking steps these effectors intercept.	-	143	claude-opus-5	v4
reactome:R-HSA-159854	A plain	Several secreted proteins acquire calcium-binding ability only after a vitamin K-dependent modification made as they transit the secretory pathway. Gamma-carboxylation converts glutamate residues in an amino-terminal Gla motif into gamma-carboxyglutamate, which lets the mature protein bind calcium and dock onto membrane phospholipid surfaces; removal of the propeptide by a furin-type protease in the Golgi completes maturation. Most of the substrates run the coagulation cascade and its brakes — prothrombin and factors VII, IX and X, together with the anticoagulant proteins C, S and Z — so loss of the carboxylase or of its vitamin K cofactor produces bleeding disorders, and this chemistry is the target of warfarin-class anticoagulants. Other clients extend the theme beyond haemostasis: osteocalcin in bone mineralization and Gas6 in receptor tyrosine kinase signalling and apoptotic cell clearance.	-	130	claude-opus-5	v4
reactome:R-HSA-167160	A plain	Newly initiated RNA polymerase II transcripts are capped while still being made, and this step links the polymerase to the capping enzymes during transcription of the integrated HIV provirus. Capping protects the nascent 5' end from exonucleases and marks the transcript for export and translation, so viral mRNAs depend on it as host mRNAs do. The mechanism runs through the heptapeptide repeats of the largest polymerase subunit: the TFIIH-associated kinase CDK7, with its cyclin H and MNAT1 partners, phosphorylates serine 5 of the C-terminal domain near the promoter, and the phosphorylated tail is bound directly by the guanylyltransferase and the cap methyltransferase, which stimulates guanylyl transfer. The elongation factor SPT5 contributes to coupling capping with early elongation. This phosphorylation mark is the timing signal that restricts capping to polymerase II products.	-	131	claude-opus-5	v4
