key	arm	description	checks	words	model	prompt_version
go:GO:0050918	B repair	Positive chemotaxis is the steering of a motile cell up a chemical gradient, and it underlies wound healing, angiogenesis, immune surveillance and axon guidance. Without accurate attraction, leukocytes fail to reach infected or injured tissue, new vessels do not sprout toward hypoxic regions, and growing axons miss their targets; the same cues are co-opted by tumour cells to invade and by leukocytes to sustain chronic inflammation. The attractants here span several families: chemokines such as CCL2, CCL5, CXCL12, CXCL8 and CX3CL1 acting on G protein-coupled receptors; VEGF family ligands with KDR and the co-receptor NRP1 drawing endothelial tip cells; HGF through MET and neurotrophic factors such as GDNF, ARTN and NTF3 guiding epithelial and neuronal migration; plus defensins, alarmins including HMGB1 and MIF, and formyl peptide sensing via FPR2. Downstream, cytoskeletal and polarity regulators including CORO1A and SCRIB convert the gradient into directed protrusion.	-	144	claude-opus-5	v4
go:GO:0050974	B repair	Touch, hearing, balance and mechanical pain all begin with the conversion of a physical force into an electrical signal, and this is the machinery that performs that transduction as the first step of sensory perception. Its failure produces congenital deafness, vestibular dysfunction, loss of proprioception and altered pain thresholds. Hair cells of the inner ear supply one arm: TMC1 and TMC2 with LHFPL5 and the tip-link and stereocilia proteins whirlin, PDZD7, stereocilin, PTPRQ and ADGRV1 gate current when the hair bundle deflects, while PJVK protects against noise damage. In somatosensory neurons, PIEZO2 mediates light touch and proprioception, TRPA1 responds to irritants and mechanical insult, and acid-sensing channels ASIC2 and ASIC3 contribute to mechanosensitivity. Voltage-gated sodium channels including SCN9A and SCN11A set excitability downstream, and growth factor and inflammatory signals such as NTRK1 and TNF tune sensitivity during injury.	-	138	claude-opus-5	v4
go:GO:0051306	B repair	Mitotic sister chromatid separation is the irreversible step at anaphase onset when paired chromatids, held together since replication, are physically detached and pulled to opposite poles, so that each daughter cell inherits one complete genome. Failure produces aneuploidy, micronuclei and chromosome instability of the kind that drives tumour progression. Cohesin, including its RAD21 subunit, is cleaved by the separase protease ESPL1; separase is held inactive until the anaphase-promoting complex, activated by CDC20, triggers destruction of its inhibitor and of cyclin B. Timing is enforced by the spindle assembly checkpoint at unattached kinetochores, where MAD1L1, MAD2L1, BUB1, BUB3 and the NDC80 and RZZ complexes restrain CDC20 until every chromosome is bioriented; TRIP13 and USP44 tune checkpoint silencing. Aurora B with INCENP and survivin corrects faulty attachments, while dynein motors and PLK1 contribute to poleward movement.	-	134	claude-opus-5	v4
go:GO:0051589	B repair	Neurotransmitter release and uptake are held in check as well as driven, and this pathway collects the brakes: processes that reduce or block the movement of transmitters into, out of, and between cells, whether through vesicle fusion or through membrane transporters. Damping release matters for setting synaptic strength, preventing excitotoxic glutamate accumulation, and shaping short-term plasticity, and several of the genes involved are tied to neurological disease. Synaptotagmin-11 acts as an inhibitory clamp on vesicle exocytosis, in contrast to the calcium sensor synaptotagmin-1 that triggers it, while alpha-synuclein and parkin are central to Parkinson disease and to presynaptic protein homeostasis. Nitric oxide synthase provides diffusible retrograde signalling back onto terminals, PNKD is mutated in paroxysmal non-kinesigenic dyskinesia, and zinc handling by SLC30A1 links metal availability to transmitter traffic.	-	128	claude-opus-5	v4
go:GO:0055078	B repair	Sodium is the dominant extracellular cation, and keeping its concentration within narrow limits sets cell volume, membrane excitability, extracellular fluid volume and blood pressure. Maintaining that steady state depends on transporters and on the hormones that tune them. The Na+/K+-ATPase catalytic and beta subunits, together with their FXYD regulators, establish the transmembrane gradient that all secondary sodium-coupled transport exploits; NHE-family exchangers couple sodium entry to proton extrusion and thus to intracellular pH, while NKCC and NCC cotransporters and the epithelial sodium channel subunits reabsorb filtered sodium along the nephron. Superimposed on this are the renin-angiotensin and aldosterone-synthesizing arms, natriuretic peptide signalling through its guanylate cyclase receptor, and endothelin, which respectively promote or oppose sodium retention. Disruption produces salt-sensitive hypertension, renal salt-wasting or pseudohypoaldosteronism, and, through the neuronal ATPase subunits, familial migraine and dystonia-parkinsonism.	-	133	claude-opus-5	v4
go:GO:0060390	B repair	TGF-beta, BMP, activin and nodal ligands all converge on SMAD transcription factors, and the strength, duration and outcome of that relay is tuned at every step. This regulation shapes skeletal and cartilage patterning, vascular and cardiac development, iron homeostasis through hepcidin induction, and fibrotic and immune responses; its failure underlies hereditary haemorrhagic telangiectasia, pulmonary arterial hypertension, skeletal dysplasias and tumour progression. Control operates through secreted antagonists such as noggin, gremlin and twisted gastrulation that sequester BMPs, co-receptors including endoglin and betaglycan that set ligand access to type I and type II serine/threonine kinase receptors, and inhibitory SMAD6 and SMAD7 with the repressor SKI acting inside the cell. PMEPA1 and PIN1 modify receptor-activated SMAD stability and trafficking, while numerous microRNAs damp pathway components post-transcriptionally, giving graded rather than switch-like responses to ligand.	-	131	claude-opus-5	v4
go:GO:0060444	B repair	The mammary ductal tree is built by branching morphogenesis, in which epithelial ducts elongate from the nipple through the fat pad and bifurcate to fill it, creating the architecture that later supports alveolar differentiation and milk delivery. Without it the gland remains rudimentary and cannot lactate; the same growth and branching controls, when deregulated, underlie much of breast cancer biology. Steroid hormone receptors for estrogen, progesterone, androgen and vitamin D read systemic endocrine cues and act largely through paracrine relays, with amphiregulin acting as the estrogen-induced signal from luminal cells to surrounding stroma. Macrophage and eosinophil recruitment via CSF1 and CCL11 supplies stromal support at the invading end buds, while WNT4 and WNT5A, TGFB1, receptor tyrosine kinases such as EPHA2 and DDR1, SRC kinase, and transcriptional regulators including TBX3, ETV5 and TFAP2C set where a duct branches and where branching is suppressed.	-	142	claude-opus-5	v4
go:GO:0060765	B repair	Androgen receptor signalling turns testosterone and dihydrotestosterone into changes in gene transcription, and this regulatory layer sets how strongly and how long that output runs. The receptor is a ligand-activated transcription factor, so most control is exerted at chromatin and on receptor stability: acetyltransferase and deacetylase activities such as EP300, HDAC1 and SIRT1, demethylases including KDM1A and KDM4C, the arginine methyltransferase PRMT2, and the chromatin remodelling ATPase SMARCA4 tune the receptor's transcriptional competence, while the corepressors NCOR1 and NCOR2 and the zinc finger repressor ZBTB7A damp it. Ubiquitin ligases such as RNF6 and RNF14 and the deubiquitinase USP26 act on receptor turnover and coactivator recruitment, and SUMO conjugation via PIAS2 adds a further brake. Kinase and growth-factor inputs, including PKN1 and IGF1, couple the pathway to signals arriving from outside the cell, making androgen responses in prostate, muscle and other target tissues context dependent.	-	144	claude-opus-5	v4
go:GO:0061387	B repair	Although framed as control over the extent of cell growth, the genes here describe how neurons set and limit the size of their outgrowths — axon and dendrite extension, growth cone advance, and the decision to stop. This determines wiring during development and constrains regrowth after injury, where inhibitory cues make the difference between a repaired and a permanently severed tract. Guidance ligands and their receptors — semaphorins with plexins and neuropilin, netrin with DCC, slits, ephrins with EPH receptors — converge on Rho-family GTPase signalling through PAK1 and LIMK1 to remodel actin, while MAP1B, MAPT, CLASP2 and tubulin-modifying activity govern microtubule invasion of the growth cone. Trophic input from NGF, BDNF and their receptors, plus WNT and GSK3B, biases growth toward extension, whereas myelin-associated MAG and RTN4 acting through RTN4R impose the collapse and stalling that caps outgrowth.	-	139	claude-opus-5	v4
go:GO:0061842	B repair	Where a cell puts its centrosome determines where microtubules radiate from, and therefore which way the cell divides, migrates or extends a cilium. Positioning of the microtubule organizing center is the active process that moves this hub to a defined site and holds it there — apposed to the nucleus, beneath the cortex at a polarity cue, or docked at the plasma membrane. Dynein and its regulators NDE1, NDEL1 and PAFAH1B1 pull on microtubules to draw the centrosome toward cortical or nuclear anchor points, while LINC complex components SUN1, SUN2 and the nesprins SYNE1 and SYNE2 bridge the nuclear envelope to the cytoskeleton. Cortical partners such as GPSM1-family signalling, DLG1 and ezrin set the target site, AURKA and DLGAP5 couple positioning to mitotic progression, and CEP83 with IFT20 links the centriole to ciliary docking and transport.\n	-	136	claude-opus-5	v4
go:GO:0070291	B repair	N-acylethanolamines are fatty acid amides of ethanolamine that act as local lipid mediators: anandamide engages cannabinoid receptors, while palmitoylethanolamide and oleoylethanolamide signal largely through nuclear receptors to dampen inflammation and pain and to suppress feeding. Their metabolism sets how much of each mediator is available at a given tissue site. Production begins with membrane N-acyl-phosphatidylethanolamines, which a phospholipase D-type enzyme cleaves directly to release the free N-acylethanolamine; glycerophosphodiesterase activities provide an alternative multi-step route through glycerophospho-N-acylethanolamine intermediates. Signal termination is hydrolytic, with an acid ceramidase-related amidase degrading these amides to fatty acid and ethanolamine, favouring the saturated and monounsaturated species in lysosomes of macrophages and other cells. The balance of synthesis and breakdown therefore shapes endocannabinoid tone, inflammatory resolution, and energy-balance signalling.	-	122	claude-opus-5	v4
go:GO:0070562	B repair	Vitamin D acts largely by changing gene expression, and this pathway covers the inputs that set how strongly that happens. Tuning it determines calcium and phosphate handling, bone mineralisation, epithelial differentiation and immune tone; loss of receptor function causes hereditary vitamin D-resistant rickets, while excess signalling drives hypercalcaemia. Control begins upstream of the receptor itself: CYP27B1, the renal 1α-hydroxylase, generates the active hormone 1,25-dihydroxyvitamin D and so dictates how much ligand is available. The liganded vitamin D receptor then heterodimerises with retinoid X receptors on target response elements, where coregulators such as MED1, SNW1, TRIM24 and MN1 modulate transactivation, and factors including KANK2 and the transcriptional repressor SNAI2 alter the magnitude or direction of the response. The pathway therefore links steroid hormone metabolism to nuclear receptor-mediated transcription.</description>}ctrl or alt: the description contains a literal	-	134	claude-opus-5	v4
go:GO:0071585	B repair	Cadmium has no biological use but enters cells through transporters built for iron, zinc and manganese, where it damages proteins and triggers oxidative stress. Detoxification of cadmium ion is the set of processes that limit that damage by binding the metal or moving it away from vulnerable compartments. A metallothionein provides high-affinity thiol coordination that sequesters the ion in an inert complex, while membrane transporters partition it: an efflux carrier of the zinc exporter family removes cytosolic metal, a divalent metal transporter of the macrophage-associated family handles uptake and vesicular handling, and an ABC transporter directs porphyrin and metal conjugate traffic into an intracellular compartment. The same carriers that import essential divalent metals are the route cadmium exploits, so this biology sits at the intersection of trace metal homeostasis and heavy-metal stress defence, and is relevant to kidney and lung injury caused by cadmium accumulation.	-	145	claude-opus-5	v4
go:GO:0072179	B repair	The nephric duct is the tube that drains the primitive kidney, and its initial formation sets up the plumbing from which the ureter, collecting system and, in males, parts of the reproductive tract derive. Epithelialisation of the intermediate mesoderm into a patent duct that extends caudally to insert into the cloaca depends on a small transcriptional and signalling module: PAX2 and GATA3 specify and maintain the nephric duct epithelium and guide its caudal extension, HNF1B shapes tubular epithelial identity, and BMP4 and WNT9B provide the surrounding instructive signals, with WNT9B later inducing metanephric mesenchyme. Failure or misrouting at this stage produces congenital anomalies of the kidney and urinary tract, including renal agenesis, duplex or ectopic ureters and vesicoureteral reflux, and mutations in these regulators cause inherited renal-coloboma and renal cyst syndromes.	-	131	claude-opus-5	v4
go:GO:0075525	B repair	Some viral messenger RNAs carry two open reading frames on one transcript, and termination-reinitiation is the trick that lets the downstream one be translated. Rather than dissociating completely when the ribosome stops at the upstream stop codon, a fraction of 40S subunits stay attached to the mRNA, scan or shift a short distance, and begin again at the start codon of the second cistron. This depends on host initiation machinery rather than anything virally encoded: multiple subunits of the eIF3 complex, including the scaffolding EIF3A and EIF3B and the cap-proximal EIF3D, are retained on the small subunit and help it recruit initiator tRNA again. Sequences upstream of the termination site in the viral RNA promote this retention. The result is expression of a protein that a strictly cap-dependent scanning mechanism would leave untranslated, expanding coding capacity from a compact genome.	-	140	claude-opus-5	v4
go:GO:0090322	B repair	Superoxide is both a weapon and a hazard, and this regulatory programme sets how much of it a cell makes and how fast it is disposed of. Tight control matters in two settings above all: the phagocyte respiratory burst that kills ingested microbes, and vascular and neuronal tissue, where excess superoxide oxidises lipids and proteins and drives inflammation, hypertension and neurodegeneration. Control is exerted at several levels — assembly and activation of the NADPH oxidase, with CYBA as a core membrane subunit and receptors such as CD36, CLEC7A, FPR2 and integrin CD11b/CD18 feeding through SYK, TYROBP and protein kinase C isoforms to trigger the burst; cofactor supply, where GCH1 governs tetrahydrobiopterin and thereby whether nitric oxide synthase produces NO or superoxide; and removal and antioxidant defence via SOD1 and NRF2-driven gene expression. Angiotensinogen, TGF-β1 and amyloid precursor protein link the pathway to hormonal and degenerative contexts.	-	146	claude-opus-5	v4
go:GO:0097150	B repair	The nervous system is built and, in some regions, renewed from a reservoir of neural stem cells that must divide without exhausting themselves, and neuronal stem cell population maintenance is the set of processes that keeps that reservoir intact. Too little self-renewal spends the progenitor pool early and yields a smaller brain; too much delays or blocks the production of neurons. Notch signalling through DLL1, JAG1 and NOTCH1 drives the HES1 and HES5 repressors that hold neighbouring cells undifferentiated, while SOX2 and the transcriptional repressor REST sustain stem cell identity and suppress premature neuronal gene expression. Cadherin-mediated adhesion holds progenitors in their niche, FOXO factors couple self-renewal to growth-factor and oxidative status, and centrosomal and microtubule-associated proteins including ASPM and MCPH1 govern progenitor divisions, with their loss causing primary microcephaly.	-	130	claude-opus-5	v4
go:GO:0097186	B repair	Amelogenesis is the ameloblast programme that builds tooth enamel, the hardest tissue in the body, and it proceeds in two phases: a secretory stage in which a protein-rich matrix is laid down and shaped, and a maturation stage in which that matrix is degraded and replaced by dense hydroxyapatite. Matrix proteins such as amelogenin, enamelin and amelotin set crystal orientation and thickness, while the proteases MMP20 and KLK4 remove the scaffold so mineral can fill the space. Mineralization depends on vectorial ion transport by ameloblasts, including calcium entry through store-operated channels, bicarbonate and chloride handling for pH buffering against acid released during crystal growth, and proton pumping, with FAM20A/FAM20C-dependent phosphorylation tuning matrix behaviour. Loss of these functions yields amelogenesis imperfecta, with thin hypoplastic or soft hypomineralized enamel prone to wear and caries.	-	132	claude-opus-5	v4
go:GO:0097696	B repair	Many cytokines, hormones and growth factors act on cells by routing their signal through STAT transcription factors, and this cell surface receptor signalling via STAT is the route by which immune polarisation, haematopoiesis, growth and metabolic status are translated into changed gene expression. Ligands and their receptors here span the interleukins, interferons, growth hormone, prolactin, erythropoietin, thrombopoietin and leptin; receptor engagement activates associated Janus kinases (JAK1, JAK2, JAK3, TYK2), which phosphorylate STAT1 through STAT6, driving dimerisation, nuclear import and target promoter binding with coactivators such as EP300. Feedback and restraint are built in: SOCS and CISH proteins, PIAS1, and phosphatases including PTPN2 and PTPRC terminate the response, and several microRNAs tune it. Loss of individual components produces immunodeficiency, growth hormone insensitivity or defective antiviral defence, while constitutive STAT activity, particularly STAT3 and STAT5, supports leukaemias and solid tumour inflammation.	-	139	claude-opus-5	v4
go:GO:0097707	B repair	Ferroptosis is an iron-dependent form of regulated cell death driven by runaway peroxidation of membrane phospholipids rather than by caspases, and it shapes outcomes in neurodegeneration, ischemia-reperfusion injury and tumour cell survival. Mitochondria shrink with condensed densities and loss of cristae, and lethal reactive oxygen species accumulate from labile iron. The balance is set by cystine supply through the SLC7A11 antiporter feeding glutathione for GPX4, the peroxidase that reduces lipid hydroperoxides; AIFM2 provides a parallel, glutathione-independent defence at the membrane. ACSL4 biases membranes toward oxidizable polyunsaturated species, making cells more susceptible, while NFE2L2 drives an antioxidant and iron-handling programme including HMOX1, NQO1 and ferritin heavy chain. Iron storage, zinc and citrate transport, lipid and sterol synthesis, autophagic receptors such as SQSTM1, and energy sensing through AMPK all feed into whether a cell crosses the threshold.	-	135	claude-opus-5	v4
go:GO:0098869	B repair	Aerobic metabolism constantly leaks superoxide and hydrogen peroxide, and cellular oxidant detoxification is the set of reactions that removes them before they oxidise lipids, proteins and DNA. It sets the redox tone in which signalling, proliferation and inflammation occur; its failure produces oxidative damage linked to neurodegeneration, ischaemic injury, ageing and tumour promotion. Superoxide dismutases convert superoxide to peroxide in cytosol, mitochondria and extracellular space, and catalase, glutathione peroxidases and peroxiredoxins then reduce peroxides, with thioredoxin, thioredoxin reductases, glutathione reductase and sulfiredoxin regenerating the oxidised catalysts. Glutathione transferases conjugate reactive electrophiles, several selenoproteins support thiol chemistry, and NFE2L2 drives transcription of many of these defences. Haem and metal-binding proteins sequester the iron and copper that would otherwise catalyse radical formation, while peroxidases such as MPO and TPO use peroxide productively in host defence and hormone synthesis.	-	136	claude-opus-5	v4
go:GO:0098974	B repair	Dendritic spines change shape when synapses change strength, and building, rearranging and dismantling the actin filament network on the postsynaptic side is what allows that to happen. Organization of the postsynaptic actin cytoskeleton gives the spine head its structure, anchors receptor scaffolds beneath the membrane, and converts synaptic activity into lasting changes in spine size and number, the structural basis of synaptic plasticity. Actin isoforms provide the filaments themselves, while nucleation-promoting and regulatory proteins such as WASF2 and the small GTPase RAC3 drive branched polymerization, and MYH10 supplies non-muscle myosin contractility. Membrane-cytoskeleton linkers and adaptors including ezrin, DBNL, SH3GL2 and SRCIN1 couple filaments to the plasma membrane, endocytic machinery and signalling complexes, with NOS1AP tying nitric oxide synthase signalling to the same structures. The result is a locally remodelled compartment that is both a mechanical and a signalling platform.	-	139	claude-opus-5	v4
go:GO:1900246	B repair	Cytosolic RIG-I detects viral RNA and triggers interferon production; the genes here amplify that detection, raising the sensitivity and output of RIG-I signaling so that an antiviral state is established quickly after infection. This positive regulation matters because RIG-I sensing sets the threshold between rapid viral clearance and unchecked replication, and it must be tuned upward transiently without provoking interferon-driven autoinflammation. Several members act as cofactors that help load or stabilise RNA ligands on the sensor, including the helicases DDX60 and DHX58 and the zinc-finger protein ZCCHC3, while OASL mimics ubiquitin to enhance signalling and ZC3HAV1 engages viral RNA and downstream adaptors. Ubiquitin-pathway components such as USP15 and TRIM15 modulate the ubiquitination steps that license sensor oligomerisation and MAVS-dependent signalling, and RNA-binding regulators contribute post-transcriptional control. The output feeds into type I interferon induction and innate immune defence.	-	138	claude-opus-5	v4
go:GO:1902292	B repair	Before a dividing cell can copy its genome, each origin must be licensed once and only once, and this initiation step of cell cycle DNA replication is where that decision is made and executed. Getting it wrong produces under-replicated or re-replicated DNA, chromosome breakage and the genome instability that accompanies tumour formation. CDT1 loads the MCM2-7 hexameric helicase onto origin DNA during G1, and geminin binds and sequesters CDT1 after replication begins so that loaded origins cannot be relicensed within the same cycle. Once fired, the MCM ring unwinds duplex DNA ahead of the fork, and the polymerase alpha-primase catalytic subunit POLA1 lays down the RNA-DNA primers from which processive synthesis proceeds. The pathway therefore couples origin licensing to cell cycle position and is a target of checkpoint control and of replication-stress responses.	-	133	claude-opus-5	v4
go:GO:1903027	B repair	Opsonization is the tagging of microbes, immune complexes and dying cells with soluble molecules that mark them for recognition by phagocyte receptors, and the genes here set how much of that tagging occurs. Control over the process determines how efficiently pathogens and debris are cleared without damaging host tissue. The central event is deposition of C3 and C4 fragments on a surface. Pattern-recognition collectins and ficolins, together with MBL2, bind carbohydrate and acetylated ligands and activate the MASP proteases, while C2, factor B and properdin build and stabilise the convertases that amplify C3 cleavage. Opposing them, the C4b-binding protein subunits act as inhibitory regulators that accelerate decay of C4b-containing convertases and restrict labelling of self surfaces. The balance between these activating and restraining arms tunes complement output at the level of surface opsonin density.	-	134	claude-opus-5	v4
go:GO:1903241	B repair	Before an intron can be removed, the spliceosome must first identify its branch point, and U2-type prespliceosome assembly is that recognition step. It converts the early commitment complex on a pre-mRNA into the A complex, in which U2 snRNP is stably base-paired with the branch point sequence upstream of the 3' splice site, committing the intron to removal and fixing which splice sites will be joined. The machinery combines the Sm core proteins shared by all spliceosomal snRNPs with U2-specific subunits, the SF3A and SF3B multiprotein complexes that clamp the duplex and sequester the branch adenosine, and DEAD-box ATPases that supply the conformational proofreading needed for accurate site selection. Because this step sets splice-site choice, it is a control point for alternative splicing and a target of splicing-modulator compounds that bind SF3B1, whose mutation recurs in myelodysplastic syndromes.	-	138	claude-opus-5	v4
go:GO:1903698	B repair	Microvilli are the densely packed actin protrusions that expand the apical surface of absorptive epithelia, and this pathway covers the signals that promote their assembly rather than the structural core itself. The activating arm here runs through a small GTPase of the Ras superfamily, RAP2A, together with the guanine nucleotide exchange factors RAPGEF2 and RAPGEF6 that load it with GTP, and the STE20-family kinases STK26 (MST4) and TNIK that act as downstream or associated effectors. Kinase activity of this type links apical membrane cues to the actin machinery that elongates and bundles microvillar cores, placing the pathway at the junction of Rap GTPase signalling, epithelial apical organization and cytoskeletal remodelling. Positive regulation of microvillus assembly therefore determines how much specialized absorptive or sensory surface area a differentiating epithelial cell builds.	-	130	claude-opus-5	v4
go:GO:1904823	B repair	Purine nucleobase transmembrane transport moves adenine, guanine, hypoxanthine and related bases across membranes, supplying cells that cannot make purines de novo with the raw material for salvage into nucleotides. Because free bases and nucleosides are hydrophilic, they require carriers: the concentrative sodium-coupled nucleoside transporters of the SLC28 family drive uptake against a gradient using the sodium electrochemical gradient, while the equilibrative SLC29 carriers allow bidirectional, facilitated flux at the plasma membrane and, for SLC29A3, within intracellular membranes. SLC43A3 also contributes to nucleobase permeation, and AQP9, better known as a glycerol-permeable aquaglyceroporin, provides an additional low-selectivity route. Collectively this transport sets intracellular purine pools, supports nucleotide salvage and adenosine handling in tissues such as intestine, liver, kidney and blood cells, and governs cellular entry of nucleoside and nucleobase analogue drugs.	-	129	claude-opus-5	v4
go:GO:2000403	B repair	Lymphocytes only work if they reach the right tissue, and this pathway covers the signals that increase their movement out of blood and through lymphoid organs and inflamed sites. It underlies immune surveillance, germinal centre organisation and the recruitment of T and B cells to infection or tumour, and its dysregulation drives chronic inflammatory and autoimmune infiltration. Chemokines and their receptors set the direction: CXCL12, CXCL13 and CCL21 guide homing to lymphoid niches, while CCL3, CCL5, CXCL10 and CCR2 dominate inflammatory recruitment. Adhesion and endothelial junction molecules including ITGA4, MADCAM1 and JAM2 mediate arrest and diapedesis, particularly gut homing. Inside the cell, RHOA, DOCK8, PTK2B, NEDD9 and the WNK1–OXSR1/STK39 kinase module control cytoskeletal polarity, volume regulation and motility, and ADAM proteases shed surface receptors to tune the response.	-	128	claude-opus-5	v4
go:GO:2000625	B repair	Mature microRNAs are not permanent: their abundance is set as much by how fast they are destroyed as by how fast they are made, and this pathway covers the factors that tune the rate of miRNA decay. Controlling turnover allows a cell to reset its repertoire of repressive small RNAs quickly during differentiation or in response to stimuli, rather than waiting out passive dilution. The regulators here act by several routes: ZSWIM8 is a substrate receptor of a ubiquitin ligase complex that triggers target-directed degradation of specific miRNAs, TENT2 adds nucleotides to miRNA 3' ends, and PNPT1 is an exoribonuclease-type activity acting on RNA. RNA-binding proteins such as LIN28B and QKI and long non-coding RNAs including NEAT1 and HOTTIP modulate the process by sequestering or presenting substrates, linking miRNA clearance to broader post-transcriptional gene regulation.	-	135	claude-opus-5	v4
go:GO:2000772	B repair	Cellular senescence is a permanent exit from the cell cycle imposed on damaged, stressed or oncogene-expressing cells, and the regulation of that decision determines whether a cell is arrested, killed, or allowed to keep dividing. Too little restraint contributes to tumour suppression failure; too much drives tissue ageing and the inflammatory secretory state of accumulated senescent cells. Control is exerted at several levels: telomere maintenance by telomerase and telomere-binding proteins sets replicative limits, the p53 axis and PTEN-PI3K signalling relay damage and growth cues, CDK6 and RBL1 act on the arrest machinery itself, and SIRT1, SIRT6 and the histone methyltransferase SUV39H1 impose chromatin changes that lock in the state. Cytosolic DNA sensing through CGAS links genome damage to inflammatory output, while numerous microRNAs tune the threshold. Prelamin A processing by ZMPSTE24 ties this to premature ageing syndromes.	-	137	claude-opus-5	v4
hallmark:HALLMARK_INTERFERON_GAMMA_RESPONSE	B repair	Interferon gamma, released mainly by T cells and NK cells, converts responding cells into an antimicrobial and antigen-presenting state, and the genes it induces define that state. The response underlies clearance of intracellular bacteria, protozoa and viruses, drives tumour immune recognition, and when chronic contributes to autoimmunity, macrophage activation syndromes and immune checkpoint-mediated escape. Receptor engagement signals through JAK2 and STAT1 with IRF1 and IRF9 amplifying transcription, raising class I and class II MHC together with the peptide-loading machinery TAP1, TAPBP and the immunoproteasome subunits PSMB8 and PSMB9, and CIITA and NLRC5 as the transactivators that coordinate them. Downstream products include chemokines CXCL9, CXCL10 and CXCL11 that recruit lymphocytes, adhesion molecules, complement components, guanylate-binding proteins, IDO1-mediated tryptophan depletion, nucleic acid sensors, apoptotic effectors, and PD-L1 plus SOCS1 as brakes limiting the response.	-	132	claude-opus-5	v4
reactome:R-HSA-1169410	B repair	Interferon signalling ends in the expression of hundreds of interferon-stimulated genes, and the antimicrobial mechanism of these genes is where the response actually blocks pathogen replication. Detection by cytosolic RNA sensors and their adaptor feeds through kinases and IRF3 to JAK1 and STAT1, and the induced effectors then attack distinct stages of the viral life cycle. Protein kinase R phosphorylates eIF2α to shut down cap-dependent translation initiation, which explains the many initiation factors and small ribosomal subunit proteins here; the oligoadenylate synthetases generate 2'-5'A to switch on RNase L and degrade cellular and viral RNA; IFIT proteins sequester non-self mRNA ends, MX GTPases trap incoming nucleocapsids, and guanylate-binding proteins act against intracellular bacteria and parasites. ISG15 conjugation through UBA7, UBE2L6 and HERC5 modifies host and viral targets, with USP18 reversing it, while nucleoporins and importins control the trafficking on which these steps depend.	-	143	claude-opus-5	v4
reactome:R-HSA-159854	B repair	Several secreted proteins acquire calcium-binding ability only after a vitamin K-dependent modification made as they transit the secretory pathway. Gamma-carboxylation converts glutamate residues in an amino-terminal Gla motif into gamma-carboxyglutamate, which lets the mature protein bind calcium and dock onto membrane phospholipid surfaces; removal of the propeptide by a furin-type protease in the Golgi completes maturation. Most of the substrates run the coagulation cascade and its brakes — prothrombin and factors VII, IX and X, together with the anticoagulant proteins C, S and Z — so loss of the carboxylase or of its vitamin K cofactor produces bleeding disorders, and this chemistry is the target of warfarin-class anticoagulants. Other clients extend the theme beyond haemostasis: osteocalcin in bone mineralization and Gas6 in receptor tyrosine kinase signalling and apoptotic cell clearance.	-	130	claude-opus-5	v4
reactome:R-HSA-167160	B repair	Newly initiated RNA polymerase II transcripts are capped while still being made, and this step links the polymerase to the capping enzymes during transcription of the integrated HIV provirus. Capping protects the nascent 5' end from exonucleases and marks the transcript for export and translation, so viral mRNAs depend on it as host mRNAs do. The mechanism runs through the heptapeptide repeats of the largest polymerase subunit: the TFIIH-associated kinase CDK7, with its cyclin H and MNAT1 partners, phosphorylates serine 5 of the C-terminal domain near the promoter, and the phosphorylated tail is bound directly by the guanylyltransferase and the cap methyltransferase, which stimulates guanylyl transfer. The elongation factor SPT5 contributes to coupling capping with early elongation. This phosphorylation mark is the timing signal that restricts capping to polymerase II products.	-	131	claude-opus-5	v4
reactome:R-HSA-168142	B repair	TLR10 is an innate immune receptor of the Toll-like family expressed in a restricted way, mainly on B cells and dendritic cells, whose ligands remain poorly defined; it homodimerizes and can pair with TLR1 and TLR2, and signals through the MyD88 adaptor. The downstream cascade described here is the shared MyD88-dependent route that converts receptor engagement into inflammatory gene expression: IRAK4, IRAK1/2 and Pellino ligases assemble with TRAF6 and the TAK1-TAB complex, K63-linked ubiquitin chains built by UBE2N/UBE2V1 relay the signal, and the IKK complex frees NF-kB from IkB while parallel MAP kinase branches activate p38, JNK, ERK and the AP-1, CREB, ELK1 and MEF2 transcription factors. DUSP phosphatases, PP2A subunits and deubiquitinases restrain the output. The result is cytokine production and antigen-presenting cell activation; TLR10 itself is generally regarded as a dampener of inflammatory TLR responses.	-	137	claude-opus-5	v4
reactome:R-HSA-192823	B repair	Influenza virus encodes no ribosomes of its own, so every viral protein is made by the host translation apparatus; this step converts spliced and unspliced viral mRNA in the cytoplasm into the roughly ten polypeptides that build new particles, including the surface glycoproteins HA and NA, the polymerase subunits PB1, PB2 and PA, nucleoprotein, matrix proteins and NS1. The bulk of the gene content is the cytoplasmic 40S and 60S ribosomal subunit proteins that carry out initiation and elongation. Conserved viral 5' untranslated sequences favour recruitment of this machinery, aided by the host G-rich sequence factor GRSF1, while the co-chaperone P58(IPK) restrains the antiviral kinase PKR so that initiation is not shut down by the interferon-induced translational block. Host protein synthesis falls at the same time, making this the point where the virus captures a central cellular process to its own ends.	-	142	claude-opus-5	v4
